Valid time	Local time	Precipitation[mm] (acc.)	Temperature[degC]	SSRD[Jm-2] (acc.)
2022-06-13T09:00+00:00	2022-06-13T10:00+01:00	0.122763	17.637750	5536866.000000
2022-06-13T10:00+00:00	2022-06-13T11:00+01:00	0.339586	17.695764	7676136.500000
2022-06-13T11:00+00:00	2022-06-13T12:00+01:00	0.474591	18.081781	9891461.000000
2022-06-13T12:00+00:00	2022-06-13T13:00+01:00	0.510711	19.365137	12754173.000000
2022-06-13T13:00+00:00	2022-06-13T14:00+01:00	0.913877	18.801385	15206338.000000
2022-06-13T14:00+00:00	2022-06-13T15:00+01:00	0.970483	19.109399	17274594.000000
2022-06-13T15:00+00:00	2022-06-13T16:00+01:00	0.994444	19.251245	19140892.500000
2022-06-13T16:00+00:00	2022-06-13T17:00+01:00	1.023132	18.841394	20530028.500000
2022-06-13T17:00+00:00	2022-06-13T18:00+01:00	1.023132	17.882043	21347401.500000
2022-06-13T18:00+00:00	2022-06-13T19:00+01:00	1.023132	17.317346	21861403.500000
2022-06-13T19:00+00:00	2022-06-13T20:00+01:00	1.023559	16.483240	22043204.000000
2022-06-13T20:00+00:00	2022-06-13T21:00+01:00	1.023559	15.671472	22053853.000000
2022-06-13T21:00+00:00	2022-06-13T22:00+01:00	1.023559	14.781274	22053853.000000
2022-06-13T22:00+00:00	2022-06-13T23:00+01:00	1.023559	13.841394	22053852.000000
2022-06-13T23:00+00:00	2022-06-14T00:00+01:00	1.023559	12.843530	22053852.000000
2022-06-14T00:00+00:00	2022-06-14T01:00+01:00	1.023559	12.520319	22053852.000000
2022-06-14T01:00+00:00	2022-06-14T02:00+01:00	0.000000	11.711816	0.000000
2022-06-14T02:00+00:00	2022-06-14T03:00+01:00	0.000000	11.116541	0.000000
2022-06-14T03:00+00:00	2022-06-14T04:00+01:00	0.000000	10.414087	0.000000
2022-06-14T04:00+00:00	2022-06-14T05:00+01:00	0.000000	10.565729	98125.000000
2022-06-14T05:00+00:00	2022-06-14T06:00+01:00	0.000000	12.118616	532483.500000
2022-06-14T06:00+00:00	2022-06-14T07:00+01:00	0.000000	13.339075	1391158.000000
2022-06-14T07:00+00:00	2022-06-14T08:00+01:00	0.019638	14.549219	2519767.000000
2022-06-14T08:00+00:00	2022-06-14T09:00+01:00	0.077803	15.805688	4042010.000000
2022-06-14T09:00+00:00	2022-06-14T10:00+01:00	0.091261	16.866174	5625024.500000
2022-06-14T10:00+00:00	2022-06-14T11:00+01:00	0.092263	17.507593	6988990.000000
2022-06-14T11:00+00:00	2022-06-14T12:00+01:00	0.092263	18.308679	8622796.500000
2022-06-14T12:00+00:00	2022-06-14T13:00+01:00	0.092263	19.381494	10926826.000000
2022-06-14T13:00+00:00	2022-06-14T14:00+01:00	0.092263	20.348779	13685974.500000
2022-06-14T14:00+00:00	2022-06-14T15:00+01:00	0.092263	20.928552	16061038.000000
2022-06-14T15:00+00:00	2022-06-14T16:00+01:00	0.092263	21.073602	17955062.000000
2022-06-14T16:00+00:00	2022-06-14T17:00+01:00	0.092263	21.230249	19594680.000000
2022-06-14T17:00+00:00	2022-06-14T18:00+01:00	0.092263	20.993433	20719329.000000
2022-06-14T18:00+00:00	2022-06-14T19:00+01:00	0.092263	20.273370	21325777.000000
2022-06-14T19:00+00:00	2022-06-14T20:00+01:00	0.092263	18.798059	21537960.000000
2022-06-14T20:00+00:00	2022-06-14T21:00+01:00	0.092263	17.093591	21550434.000000
2022-06-14T21:00+00:00	2022-06-14T22:00+01:00	0.092263	15.846124	21550434.000000
2022-06-14T22:00+00:00	2022-06-14T23:00+01:00	0.092263	14.839136	21550434.000000
2022-06-14T23:00+00:00	2022-06-15T00:00+01:00	0.092263	13.955042	21550434.000000
2022-06-15T00:00+00:00	2022-06-15T01:00+01:00	0.092263	13.137659	21550434.000000
2022-06-15T01:00+00:00	2022-06-15T02:00+01:00	0.000000	12.380945	0.000000
2022-06-15T02:00+00:00	2022-06-15T03:00+01:00	0.000000	11.609827	0.000000
2022-06-15T03:00+00:00	2022-06-15T04:00+01:00	0.000000	10.765741	0.000000
2022-06-15T04:00+00:00	2022-06-15T05:00+01:00	0.000000	10.796442	102637.250000
2022-06-15T05:00+00:00	2022-06-15T06:00+01:00	0.000000	12.923303	573656.750000
2022-06-15T06:00+00:00	2022-06-15T07:00+01:00	0.000000	15.642572	1541313.500000
2022-06-15T07:00+00:00	2022-06-15T08:00+01:00	0.000000	17.959070	3079745.500000
2022-06-15T08:00+00:00	2022-06-15T09:00+01:00	0.000000	20.187524	5154216.000000
2022-06-15T09:00+00:00	2022-06-15T10:00+01:00	0.000000	22.176050	7689664.000000
2022-06-15T10:00+00:00	2022-06-15T11:00+01:00	0.000000	23.701410	10567220.500000
2022-06-15T11:00+00:00	2022-06-15T12:00+01:00	0.000000	24.837122	13643176.500000
2022-06-15T12:00+00:00	2022-06-15T13:00+01:00	0.000000	25.696741	16752254.500000
2022-06-15T13:00+00:00	2022-06-15T14:00+01:00	0.000000	26.188074	19535960.000000
2022-06-15T14:00+00:00	2022-06-15T15:00+01:00	0.000000	26.707727	22225523.000000
2022-06-15T15:00+00:00	2022-06-15T16:00+01:00	0.000000	26.889001	24501926.000000
2022-06-15T16:00+00:00	2022-06-15T17:00+01:00	0.000000	26.794458	26198885.000000
2022-06-15T17:00+00:00	2022-06-15T18:00+01:00	0.000000	26.383417	27399818.000000
2022-06-15T18:00+00:00	2022-06-15T19:00+01:00	0.000000	25.121698	28073968.000000
2022-06-15T19:00+00:00	2022-06-15T20:00+01:00	0.000000	23.158197	28308691.000000
2022-06-15T20:00+00:00	2022-06-15T21:00+01:00	0.000000	21.325769	28321962.000000
2022-06-15T21:00+00:00	2022-06-15T22:00+01:00	0.000000	19.512750	28321962.000000
2022-06-15T22:00+00:00	2022-06-15T23:00+01:00	0.000435	17.935602	28321962.000000
2022-06-15T23:00+00:00	2022-06-16T00:00+01:00	0.000435	17.561914	28321962.000000
2022-06-16T00:00+00:00	2022-06-16T01:00+01:00	0.000435	16.278131	28321962.000000
2022-06-16T01:00+00:00	2022-06-16T02:00+01:00	0.000000	14.993158	0.000000
2022-06-16T02:00+00:00	2022-06-16T03:00+01:00	0.000000	14.400110	0.000000
2022-06-16T03:00+00:00	2022-06-16T04:00+01:00	0.000000	14.141962	0.000000
2022-06-16T04:00+00:00	2022-06-16T05:00+01:00	0.000000	14.279535	96018.500000
2022-06-16T05:00+00:00	2022-06-16T06:00+01:00	0.000000	16.045465	497950.000000
2022-06-16T06:00+00:00	2022-06-16T07:00+01:00	0.000000	17.898584	1401004.500000
2022-06-16T07:00+00:00	2022-06-16T08:00+01:00	0.000000	18.392480	2602166.500000
2022-06-16T08:00+00:00	2022-06-16T09:00+01:00	0.001080	20.027734	4500914.000000
2022-06-16T09:00+00:00	2022-06-16T10:00+01:00	0.007635	21.435266	6827754.500000
2022-06-16T10:00+00:00	2022-06-16T11:00+01:00	0.007635	22.227441	9273654.000000
2022-06-16T11:00+00:00	2022-06-16T12:00+01:00	0.007639	23.269525	12250210.500000
2022-06-16T12:00+00:00	2022-06-16T13:00+01:00	0.007644	24.037347	15321644.500000
2022-06-16T13:00+00:00	2022-06-16T14:00+01:00	0.007644	24.319910	18225846.000000
2022-06-16T14:00+00:00	2022-06-16T15:00+01:00	0.007644	24.493402	20793613.500000
2022-06-16T15:00+00:00	2022-06-16T16:00+01:00	0.007644	24.215784	22890048.500000
2022-06-16T16:00+00:00	2022-06-16T17:00+01:00	0.007644	23.740564	24586574.000000
2022-06-16T17:00+00:00	2022-06-16T18:00+01:00	0.007644	23.040735	25795958.000000
2022-06-16T18:00+00:00	2022-06-16T19:00+01:00	0.007644	22.206964	26469390.500000
2022-06-16T19:00+00:00	2022-06-16T20:00+01:00	0.007644	21.055322	26684890.500000
2022-06-16T20:00+00:00	2022-06-16T21:00+01:00	0.007644	19.666895	26698756.500000
2022-06-16T21:00+00:00	2022-06-16T22:00+01:00	0.007644	18.568536	26698756.500000
2022-06-16T22:00+00:00	2022-06-16T23:00+01:00	0.007644	17.713281	26698756.000000
2022-06-16T23:00+00:00	2022-06-17T00:00+01:00	0.007644	16.794489	26698756.000000
2022-06-17T00:00+00:00	2022-06-17T01:00+01:00	0.007644	15.750787	26698756.000000
2022-06-17T01:00+00:00	2022-06-17T02:00+01:00	0.000000	15.323816	0.000000
2022-06-17T02:00+00:00	2022-06-17T03:00+01:00	0.000000	14.883875	0.000000
2022-06-17T03:00+00:00	2022-06-17T04:00+01:00	0.000000	13.848016	0.000000
2022-06-17T04:00+00:00	2022-06-17T05:00+01:00	0.000000	13.058679	102132.750000
2022-06-17T05:00+00:00	2022-06-17T06:00+01:00	0.000000	14.600275	569968.750000
2022-06-17T06:00+00:00	2022-06-17T07:00+01:00	0.000000	17.530298	1538349.500000
2022-06-17T07:00+00:00	2022-06-17T08:00+01:00	0.000000	18.394769	3077971.000000
2022-06-17T08:00+00:00	2022-06-17T09:00+01:00	0.000000	19.873743	5158752.500000
2022-06-17T09:00+00:00	2022-06-17T10:00+01:00	0.000000	21.174554	7652515.500000
2022-06-17T10:00+00:00	2022-06-17T11:00+01:00	0.000000	22.509607	10525146.500000
2022-06-17T11:00+00:00	2022-06-17T12:00+01:00	0.000000	23.811853	13564412.500000
2022-06-17T12:00+00:00	2022-06-17T13:00+01:00	0.000000	24.868219	16634835.500000
2022-06-17T13:00+00:00	2022-06-17T14:00+01:00	0.000000	25.573145	19468185.000000
2022-06-17T14:00+00:00	2022-06-17T15:00+01:00	0.000000	25.992273	21887909.000000
2022-06-17T15:00+00:00	2022-06-17T16:00+01:00	0.000000	26.106927	23761506.000000
2022-06-17T16:00+00:00	2022-06-17T17:00+01:00	0.000441	25.807886	24975896.000000
2022-06-17T17:00+00:00	2022-06-17T18:00+01:00	0.000441	24.870203	25392075.500000
2022-06-17T18:00+00:00	2022-06-17T19:00+01:00	0.000870	23.760217	25622221.500000
2022-06-17T19:00+00:00	2022-06-17T20:00+01:00	0.005333	24.381830	25828061.500000
2022-06-17T20:00+00:00	2022-06-17T21:00+01:00	0.032885	23.460901	25839836.000000
2022-06-17T21:00+00:00	2022-06-17T22:00+01:00	0.032885	19.995447	25839836.000000
2022-06-17T22:00+00:00	2022-06-17T23:00+01:00	0.032885	18.902429	25839835.000000
2022-06-17T23:00+00:00	2022-06-18T00:00+01:00	0.032885	17.746729	25839835.000000
2022-06-18T00:00+00:00	2022-06-18T01:00+01:00	0.032885	17.425195	25839835.000000
2022-06-18T01:00+00:00	2022-06-18T02:00+01:00	0.000000	17.608728	0.000000
2022-06-18T02:00+00:00	2022-06-18T03:00+01:00	0.000000	17.862817	0.000000
2022-06-18T03:00+00:00	2022-06-18T04:00+01:00	0.000000	18.102930	0.000000
2022-06-18T04:00+00:00	2022-06-18T05:00+01:00	0.000000	18.687067	99553.000000
2022-06-18T05:00+00:00	2022-06-18T06:00+01:00	0.000000	20.253748	559619.500000
2022-06-18T06:00+00:00	2022-06-18T07:00+01:00	0.000000	22.646326	1525234.000000
2022-06-18T07:00+00:00	2022-06-18T08:00+01:00	0.000000	24.909509	3036748.000000
2022-06-18T08:00+00:00	2022-06-18T09:00+01:00	0.000000	27.039392	5072222.500000
2022-06-18T09:00+00:00	2022-06-18T10:00+01:00	0.000000	28.855615	7566109.000000
2022-06-18T10:00+00:00	2022-06-18T11:00+01:00	0.000000	30.499658	10394532.500000
2022-06-18T11:00+00:00	2022-06-18T12:00+01:00	0.000000	31.906366	13412267.500000
2022-06-18T12:00+00:00	2022-06-18T13:00+01:00	0.000000	32.869470	16463201.000000
2022-06-18T13:00+00:00	2022-06-18T14:00+01:00	0.000435	33.370355	19384040.000000
2022-06-18T14:00+00:00	2022-06-18T15:00+01:00	0.000861	33.554834	22002165.500000
2022-06-18T15:00+00:00	2022-06-18T16:00+01:00	0.000861	33.452600	24216562.500000
2022-06-18T16:00+00:00	2022-06-18T17:00+01:00	0.000861	33.079858	25943937.500000
2022-06-18T17:00+00:00	2022-06-18T18:00+01:00	0.001281	32.475549	27139117.000000
2022-06-18T18:00+00:00	2022-06-18T19:00+01:00	0.001717	30.554834	27813652.000000
2022-06-18T19:00+00:00	2022-06-18T20:00+01:00	0.001717	29.402063	27987360.000000
2022-06-18T20:00+00:00	2022-06-18T21:00+01:00	0.001717	27.047235	28001274.000000
2022-06-18T21:00+00:00	2022-06-18T22:00+01:00	0.001717	25.008508	28001274.000000
2022-06-18T22:00+00:00	2022-06-18T23:00+01:00	0.001720	23.687433	28001274.000000
2022-06-18T23:00+00:00	2022-06-19T00:00+01:00	0.001726	22.583002	28001276.000000
2022-06-19T00:00+00:00	2022-06-19T01:00+01:00	0.001730	21.743555	28001276.000000
2022-06-19T01:00+00:00	2022-06-19T02:00+01:00	0.000000	21.806604	0.000000
2022-06-19T02:00+00:00	2022-06-19T03:00+01:00	0.000000	22.296686	0.000000
2022-06-19T03:00+00:00	2022-06-19T04:00+01:00	0.000000	22.651788	0.000000
2022-06-19T04:00+00:00	2022-06-19T05:00+01:00	0.000000	23.146509	99521.250000
2022-06-19T05:00+00:00	2022-06-19T06:00+01:00	0.000000	24.486322	560257.250000
2022-06-19T06:00+00:00	2022-06-19T07:00+01:00	0.000000	26.201074	1527513.500000
2022-06-19T07:00+00:00	2022-06-19T08:00+01:00	0.000000	28.188898	3038034.000000
2022-06-19T08:00+00:00	2022-06-19T09:00+01:00	0.000000	30.104852	5101160.000000
2022-06-19T09:00+00:00	2022-06-19T10:00+01:00	0.000000	31.695551	7617783.500000
2022-06-19T10:00+00:00	2022-06-19T11:00+01:00	0.000000	32.705530	10462975.500000
2022-06-19T11:00+00:00	2022-06-19T12:00+01:00	0.000000	33.395532	13464245.500000
2022-06-19T12:00+00:00	2022-06-19T13:00+01:00	0.286680	32.959192	16380482.000000
2022-06-19T13:00+00:00	2022-06-19T14:00+01:00	0.288632	31.805048	17827058.000000
2022-06-19T14:00+00:00	2022-06-19T15:00+01:00	0.288632	31.128503	19561490.500000
2022-06-19T15:00+00:00	2022-06-19T16:00+01:00	0.467449	30.347192	21458651.000000
2022-06-19T16:00+00:00	2022-06-19T17:00+01:00	0.467449	29.835046	22796625.500000
2022-06-19T17:00+00:00	2022-06-19T18:00+01:00	0.467449	28.650537	23720060.000000
2022-06-19T18:00+00:00	2022-06-19T19:00+01:00	0.467877	26.594080	24166125.000000
2022-06-19T19:00+00:00	2022-06-19T20:00+01:00	0.467877	21.825891	24400025.500000
2022-06-19T20:00+00:00	2022-06-19T21:00+01:00	0.467877	20.740442	24413640.500000
2022-06-19T21:00+00:00	2022-06-19T22:00+01:00	0.467877	20.133691	24413640.500000
2022-06-19T22:00+00:00	2022-06-19T23:00+01:00	0.467877	19.594751	24413641.000000
2022-06-19T23:00+00:00	2022-06-20T00:00+01:00	0.489480	18.999963	24413641.000000
2022-06-20T00:00+00:00	2022-06-20T01:00+01:00	0.920224	18.275537	24413641.000000
2022-06-20T01:00+00:00	2022-06-20T02:00+01:00	2.003056	17.203149	0.000000
2022-06-20T02:00+00:00	2022-06-20T03:00+01:00	4.328931	16.383691	0.000000
2022-06-20T03:00+00:00	2022-06-20T04:00+01:00	7.128434	15.574426	0.000000
2022-06-20T04:00+00:00	2022-06-20T05:00+01:00	8.035051	15.185602	59129.250000
2022-06-20T05:00+00:00	2022-06-20T06:00+01:00	8.449210	15.335657	332005.750000
2022-06-20T06:00+00:00	2022-06-20T07:00+01:00	8.799568	15.562219	754030.000000
2022-06-20T07:00+00:00	2022-06-20T08:00+01:00	10.087110	16.388330	1702932.000000
2022-06-20T08:00+00:00	2022-06-20T09:00+01:00	10.617586	16.798059	2806460.500000
2022-06-20T09:00+00:00	2022-06-20T10:00+01:00	11.987790	16.869257	3607617.500000
2022-06-20T10:00+00:00	2022-06-20T11:00+01:00	14.730636	16.565240	4025696.000000
2022-06-20T11:00+00:00	2022-06-20T12:00+01:00	16.847640	16.052759	4198820.000000
2022-06-20T12:00+00:00	2022-06-20T13:00+01:00	17.492983	15.466089	4474155.500000
2022-06-20T13:00+00:00	2022-06-20T14:00+01:00	17.546237	14.995813	4871795.000000
2022-06-20T14:00+00:00	2022-06-20T15:00+01:00	17.574180	15.810083	5624440.000000
2022-06-20T15:00+00:00	2022-06-20T16:00+01:00	17.580353	17.601038	7143940.500000
2022-06-20T16:00+00:00	2022-06-20T17:00+01:00	17.580353	19.163904	8921584.500000
2022-06-20T17:00+00:00	2022-06-20T18:00+01:00	17.580353	19.706995	10161649.000000
2022-06-20T18:00+00:00	2022-06-20T19:00+01:00	17.580353	19.359308	10876891.500000
2022-06-20T19:00+00:00	2022-06-20T20:00+01:00	17.594747	15.924585	11102084.000000
2022-06-20T20:00+00:00	2022-06-20T21:00+01:00	17.596897	15.494379	11114528.000000
2022-06-20T21:00+00:00	2022-06-20T22:00+01:00	17.596897	15.096765	11114528.000000
2022-06-20T22:00+00:00	2022-06-20T23:00+01:00	17.596897	14.476160	11114529.000000
2022-06-20T23:00+00:00	2022-06-21T00:00+01:00	17.596897	13.765039	11114529.000000
2022-06-21T00:00+00:00	2022-06-21T01:00+01:00	17.596897	13.108057	11114529.000000
2022-06-21T01:00+00:00	2022-06-21T02:00+01:00	0.000000	12.577020	0.000000
2022-06-21T02:00+00:00	2022-06-21T03:00+01:00	0.000000	12.079675	0.000000
2022-06-21T03:00+00:00	2022-06-21T04:00+01:00	0.000000	11.500024	0.000000
2022-06-21T04:00+00:00	2022-06-21T05:00+01:00	0.000000	10.965051	103249.750000
2022-06-21T05:00+00:00	2022-06-21T06:00+01:00	0.000000	12.225031	575158.500000
2022-06-21T06:00+00:00	2022-06-21T07:00+01:00	0.000000	13.330499	1549878.000000
2022-06-21T07:00+00:00	2022-06-21T08:00+01:00	0.000000	14.274469	2850334.000000
2022-06-21T08:00+00:00	2022-06-21T09:00+01:00	0.000000	15.521692	4596311.500000
2022-06-21T09:00+00:00	2022-06-21T10:00+01:00	0.000000	16.958063	6981787.000000
2022-06-21T10:00+00:00	2022-06-21T11:00+01:00	0.000000	18.250208	9607217.000000
2022-06-21T11:00+00:00	2022-06-21T12:00+01:00	0.000000	19.720850	12723930.000000
2022-06-21T12:00+00:00	2022-06-21T13:00+01:00	0.000000	20.785028	15867120.000000
2022-06-21T13:00+00:00	2022-06-21T14:00+01:00	0.000000	21.641077	18912455.000000
2022-06-21T14:00+00:00	2022-06-21T15:00+01:00	0.000000	22.160181	21667025.000000
2022-06-21T15:00+00:00	2022-06-21T16:00+01:00	0.000000	22.384454	23954365.000000
2022-06-21T16:00+00:00	2022-06-21T17:00+01:00	0.000000	22.188623	25660800.000000
2022-06-21T17:00+00:00	2022-06-21T18:00+01:00	0.000000	21.790491	26802329.000000
2022-06-21T18:00+00:00	2022-06-21T19:00+01:00	0.000000	20.990015	27410345.000000
2022-06-21T19:00+00:00	2022-06-21T20:00+01:00	0.000000	19.172327	27659788.000000
2022-06-21T20:00+00:00	2022-06-21T21:00+01:00	0.000000	17.780237	27675665.000000
2022-06-21T21:00+00:00	2022-06-21T22:00+01:00	0.000000	16.460199	27675665.000000
2022-06-21T22:00+00:00	2022-06-21T23:00+01:00	0.000000	15.170129	27675665.000000
2022-06-21T23:00+00:00	2022-06-22T00:00+01:00	0.000000	14.660944	27675665.000000
2022-06-22T00:00+00:00	2022-06-22T01:00+01:00	0.000000	14.743066	27675665.000000
2022-06-22T01:00+00:00	2022-06-22T02:00+01:00	0.000000	13.304041	0.000000
2022-06-22T02:00+00:00	2022-06-22T03:00+01:00	0.000000	12.396936	0.000000
2022-06-22T03:00+00:00	2022-06-22T04:00+01:00	0.000000	12.166833	0.000000
2022-06-22T04:00+00:00	2022-06-22T05:00+01:00	0.000000	12.579370	94132.000000
2022-06-22T05:00+00:00	2022-06-22T06:00+01:00	0.000000	14.425134	531267.000000
2022-06-22T06:00+00:00	2022-06-22T07:00+01:00	0.000000	17.385400	1468721.500000
2022-06-22T07:00+00:00	2022-06-22T08:00+01:00	0.000000	19.178796	2869053.000000
2022-06-22T08:00+00:00	2022-06-22T09:00+01:00	0.000000	20.766199	4821547.000000
2022-06-22T09:00+00:00	2022-06-22T10:00+01:00	0.000426	21.925165	7066325.000000
2022-06-22T10:00+00:00	2022-06-22T11:00+01:00	0.000426	23.033899	9694653.000000
2022-06-22T11:00+00:00	2022-06-22T12:00+01:00	0.000426	24.133203	12597250.500000
2022-06-22T12:00+00:00	2022-06-22T13:00+01:00	0.000426	25.016656	15546859.000000
2022-06-22T13:00+00:00	2022-06-22T14:00+01:00	0.000426	25.571985	18326827.000000
2022-06-22T14:00+00:00	2022-06-22T15:00+01:00	0.000426	25.989648	20999519.000000
2022-06-22T15:00+00:00	2022-06-22T16:00+01:00	0.000426	26.046533	23229880.000000
2022-06-22T16:00+00:00	2022-06-22T17:00+01:00	0.000426	25.767633	24981204.000000
2022-06-22T17:00+00:00	2022-06-22T18:00+01:00	0.000426	25.168359	26200755.000000
2022-06-22T18:00+00:00	2022-06-22T19:00+01:00	0.000426	24.130579	26869640.000000
2022-06-22T19:00+00:00	2022-06-22T20:00+01:00	0.000426	22.570215	27107053.000000
2022-06-22T20:00+00:00	2022-06-22T21:00+01:00	0.000426	20.899072	27123917.000000
2022-06-22T21:00+00:00	2022-06-22T22:00+01:00	0.000426	19.655847	27123917.000000
2022-06-22T22:00+00:00	2022-06-22T23:00+01:00	0.000426	18.593500	27123917.000000
2022-06-22T23:00+00:00	2022-06-23T00:00+01:00	0.000426	17.368982	27123917.000000
2022-06-23T00:00+00:00	2022-06-23T01:00+01:00	0.000426	16.135309	27123917.000000
2022-06-23T01:00+00:00	2022-06-23T02:00+01:00	0.000000	14.958459	0.000000
2022-06-23T02:00+00:00	2022-06-23T03:00+01:00	0.000000	14.073328	0.000000
2022-06-23T03:00+00:00	2022-06-23T04:00+01:00	0.000000	13.493372	0.000000
2022-06-23T04:00+00:00	2022-06-23T05:00+01:00	0.000000	13.619226	100067.250000
2022-06-23T05:00+00:00	2022-06-23T06:00+01:00	0.000000	15.521265	565609.750000
2022-06-23T06:00+00:00	2022-06-23T07:00+01:00	0.000000	18.369348	1541105.000000
2022-06-23T07:00+00:00	2022-06-23T08:00+01:00	0.000000	20.783105	3069678.000000
2022-06-23T08:00+00:00	2022-06-23T09:00+01:00	0.000000	23.037866	5135481.000000
2022-06-23T09:00+00:00	2022-06-23T10:00+01:00	0.000000	25.011285	7664079.500000
2022-06-23T10:00+00:00	2022-06-23T11:00+01:00	0.000000	26.421167	10551221.000000
2022-06-23T11:00+00:00	2022-06-23T12:00+01:00	0.000000	27.432031	13657524.500000
2022-06-23T12:00+00:00	2022-06-23T13:00+01:00	0.000000	28.257715	16796333.000000
2022-06-23T13:00+00:00	2022-06-23T14:00+01:00	0.000000	28.847101	19804834.000000
2022-06-23T14:00+00:00	2022-06-23T15:00+01:00	0.000000	29.246179	22556617.000000
2022-06-23T15:00+00:00	2022-06-23T16:00+01:00	0.000000	29.342004	24864176.000000
2022-06-23T16:00+00:00	2022-06-23T17:00+01:00	0.000858	29.093347	26624331.000000
2022-06-23T17:00+00:00	2022-06-23T18:00+01:00	0.000858	28.527155	27820539.000000
2022-06-23T18:00+00:00	2022-06-23T19:00+01:00	0.000858	27.217432	28507203.000000
2022-06-23T19:00+00:00	2022-06-23T20:00+01:00	0.000858	25.351709	28762342.000000
2022-06-23T20:00+00:00	2022-06-23T21:00+01:00	0.000858	24.124963	28778864.000000
2022-06-23T21:00+00:00	2022-06-23T22:00+01:00	0.000858	23.238245	28778864.000000
2022-06-23T22:00+00:00	2022-06-23T23:00+01:00	0.000858	22.325952	28778864.000000
2022-06-23T23:00+00:00	2022-06-24T00:00+01:00	0.000858	21.490320	28778864.000000
2022-06-24T00:00+00:00	2022-06-24T01:00+01:00	0.000858	20.822717	28778864.000000
2022-06-24T01:00+00:00	2022-06-24T02:00+01:00	0.000000	20.217737	0.000000
2022-06-24T02:00+00:00	2022-06-24T03:00+01:00	0.000000	19.520197	0.000000
2022-06-24T03:00+00:00	2022-06-24T04:00+01:00	0.000000	18.792871	0.000000
2022-06-24T04:00+00:00	2022-06-24T05:00+01:00	0.000000	18.370599	99927.500000
2022-06-24T05:00+00:00	2022-06-24T06:00+01:00	0.000000	19.361963	574113.500000
2022-06-24T06:00+00:00	2022-06-24T07:00+01:00	0.000000	21.658777	1565674.500000
2022-06-24T07:00+00:00	2022-06-24T08:00+01:00	0.000000	23.814111	3114373.000000
2022-06-24T08:00+00:00	2022-06-24T09:00+01:00	0.000000	25.591302	5186752.000000
2022-06-24T09:00+00:00	2022-06-24T10:00+01:00	0.000000	26.971216	7586257.000000
2022-06-24T10:00+00:00	2022-06-24T11:00+01:00	0.004406	27.496118	9967528.000000
2022-06-24T11:00+00:00	2022-06-24T12:00+01:00	0.064801	27.484033	12187086.000000
2022-06-24T12:00+00:00	2022-06-24T13:00+01:00	0.117193	26.745874	14111055.000000
2022-06-24T13:00+00:00	2022-06-24T14:00+01:00	0.157221	25.580347	15489175.000000
2022-06-24T14:00+00:00	2022-06-24T15:00+01:00	0.178120	25.575586	16949879.000000
2022-06-24T15:00+00:00	2022-06-24T16:00+01:00	0.199563	25.591364	18424026.000000
2022-06-24T16:00+00:00	2022-06-24T17:00+01:00	0.201530	25.548273	19636150.000000
2022-06-24T17:00+00:00	2022-06-24T18:00+01:00	0.655583	24.916772	20532673.000000
2022-06-24T18:00+00:00	2022-06-24T19:00+01:00	0.662546	24.295435	20995114.000000
2022-06-24T19:00+00:00	2022-06-24T20:00+01:00	0.788145	23.566125	21171328.000000
2022-06-24T20:00+00:00	2022-06-24T21:00+01:00	1.152987	22.045618	21182980.000000
2022-06-24T21:00+00:00	2022-06-24T22:00+01:00	3.275680	20.328119	21182980.000000
2022-06-24T22:00+00:00	2022-06-24T23:00+01:00	3.928850	20.025446	21182980.000000
2022-06-24T23:00+00:00	2022-06-25T00:00+01:00	3.952529	19.570825	21182980.000000
2022-06-25T00:00+00:00	2022-06-25T01:00+01:00	3.953215	18.600763	21182980.000000
2022-06-25T01:00+00:00	2022-06-25T02:00+01:00	0.050656	18.772852	0.000000
2022-06-25T02:00+00:00	2022-06-25T03:00+01:00	0.079256	18.751672	0.000000
2022-06-25T03:00+00:00	2022-06-25T04:00+01:00	0.082889	18.532404	0.000000
2022-06-25T04:00+00:00	2022-06-25T05:00+01:00	0.084408	18.604761	54557.500000
2022-06-25T05:00+00:00	2022-06-25T06:00+01:00	0.177197	18.965204	312392.500000
2022-06-25T06:00+00:00	2022-06-25T07:00+01:00	0.232738	20.217798	1137458.000000
2022-06-25T07:00+00:00	2022-06-25T08:00+01:00	0.232914	20.444788	1914647.000000
2022-06-25T08:00+00:00	2022-06-25T09:00+01:00	0.247225	21.853479	3324746.500000
2022-06-25T09:00+00:00	2022-06-25T10:00+01:00	0.287261	23.177209	5159410.500000
2022-06-25T10:00+00:00	2022-06-25T11:00+01:00	0.297751	23.790918	6797718.000000
2022-06-25T11:00+00:00	2022-06-25T12:00+01:00	0.325558	24.567346	8819583.500000
2022-06-25T12:00+00:00	2022-06-25T13:00+01:00	0.351246	24.499139	10212059.000000
2022-06-25T13:00+00:00	2022-06-25T14:00+01:00	0.400185	25.078271	12191191.000000
2022-06-25T14:00+00:00	2022-06-25T15:00+01:00	0.418781	25.664514	14416737.000000
2022-06-25T15:00+00:00	2022-06-25T16:00+01:00	0.431447	25.600366	15754911.000000
2022-06-25T16:00+00:00	2022-06-25T17:00+01:00	0.434629	25.839624	17107090.000000
2022-06-25T17:00+00:00	2022-06-25T18:00+01:00	0.437348	25.655115	18061826.000000
2022-06-25T18:00+00:00	2022-06-25T19:00+01:00	0.437347	24.907739	18588972.000000
